run,mode,overall,alpha,lam,loss
47,Weighted cosine,False,1,300,0.30774847
47,Unweighted cosine,False,0.01,300,0.30871797
47,Unweighted cosine,False,1,300,0.31823775
47,Orthogonal,False,0.01,300,0.3003288
47,Orthogonal,False,1,300,0.5840781
47,Multitask,False,1,100,0.44211784
47,Projection,False,0.01,100,0.29232532
47,Projection,False,1,100,0.36658117
47,Weighted cosine,False,0.01,100,0.31634626
47,Weighted cosine,False,1,100,0.29240757
47,Unweighted cosine,False,0.01,100,0.30047894
47,Unweighted cosine,False,1,100,0.31365547
47,Orthogonal,False,0.01,100,0.29153952
47,Orthogonal,False,1,100,0.36599267
47,Multitask,False,1,30,0.3100911
47,Projection,False,0.01,30,0.29220334
47,Projection,False,1,30,0.30816847
47,Weighted cosine,False,0.01,30,0.30005288
47,Weighted cosine,False,1,30,0.29458374
47,Unweighted cosine,False,0.01,30,0.31523046
47,Unweighted cosine,False,1,30,0.30182093
47,Orthogonal,False,0.01,30,0.3094475
47,Orthogonal,False,1,30,0.3148145
47,Multitask,False,1,10,0.30405667
47,Projection,False,0.01,10,0.31478393
47,Projection,False,1,10,0.3090047
47,Weighted cosine,False,0.01,10,0.30658078
47,Weighted cosine,False,1,10,0.30644637
47,Unweighted cosine,False,0.01,10,0.32424226
47,Unweighted cosine,False,1,10,0.30459654
47,Orthogonal,False,0.01,10,0.3128479
47,Orthogonal,False,1,10,0.29558808
47,Multitask,False,1,3,0.30473027
47,Projection,False,0.01,3,0.31377977
47,Projection,False,1,3,0.3218482
47,Weighted cosine,False,0.01,3,0.33965546
47,Weighted cosine,False,1,3,0.29980692
47,Unweighted cosine,False,0.01,3,0.29544097
47,Unweighted cosine,False,1,3,0.30262735
47,Orthogonal,False,0.01,3,0.34704518
47,Orthogonal,False,1,3,0.3851168
47,Multitask,False,1,1,0.29289755
47,Projection,False,0.01,1,0.3280601
47,Projection,False,1,1,0.304055
47,Weighted cosine,False,0.01,1,0.29374853
47,Weighted cosine,False,1,1,0.30736324
47,Unweighted cosine,False,0.01,1,0.3074952
47,Unweighted cosine,False,1,1,0.2986796
47,Orthogonal,False,0.01,1,0.31688204
47,Orthogonal,False,1,1,0.30454856
48,Single task,False,1,0,0.2960267
48,Multitask,False,1,300,0.6527804
48,Projection,False,0.01,300,0.32259285
48,Projection,False,1,300,0.59114057
48,Weighted cosine,False,0.01,300,0.3083556
48,Weighted cosine,False,1,300,0.30762208
48,Unweighted cosine,False,0.01,300,0.30192047
48,Unweighted cosine,False,1,300,0.3139748
48,Orthogonal,False,0.01,300,0.30563304
48,Orthogonal,False,1,300,0.588777
48,Multitask,False,1,100,0.4537268
48,Projection,False,0.01,100,0.29068786
48,Projection,False,1,100,0.38363078
48,Weighted cosine,False,0.01,100,0.29544276
48,Weighted cosine,False,1,100,0.2934317
48,Unweighted cosine,False,0.01,100,0.3031605
48,Unweighted cosine,False,1,100,0.3133939
48,Orthogonal,False,0.01,100,0.29455227
48,Orthogonal,False,1,100,0.37398496
48,Multitask,False,1,30,0.3086738
48,Projection,False,0.01,30,0.307531
48,Projection,False,1,30,0.31752253
48,Weighted cosine,False,0.01,30,0.308438
48,Weighted cosine,False,1,30,0.30209348
48,Unweighted cosine,False,0.01,30,0.31098258
48,Unweighted cosine,False,1,30,0.3394397
48,Orthogonal,False,0.01,30,0.31735405
48,Orthogonal,False,1,30,0.31214193
48,Multitask,False,1,10,0.32464847
48,Projection,False,0.01,10,0.30509993
48,Projection,False,1,10,0.30217728
48,Weighted cosine,False,0.01,10,0.3035405
48,Weighted cosine,False,1,10,0.30257884
48,Unweighted cosine,False,0.01,10,0.3104694
48,Unweighted cosine,False,1,10,0.29730296
48,Orthogonal,False,0.01,10,0.3167566
48,Orthogonal,False,1,10,0.31557342
48,Multitask,False,1,3,0.30228943
48,Projection,False,0.01,3,0.3100276
48,Projection,False,1,3,0.30488706
48,Weighted cosine,False,0.01,3,0.29933083
48,Weighted cosine,False,1,3,0.3125832
48,Unweighted cosine,False,0.01,3,0.3279461
48,Unweighted cosine,False,1,3,0.3018513
48,Orthogonal,False,0.01,3,0.2975128
48,Orthogonal,False,1,3,0.32138947
48,Multitask,False,1,1,0.3185802
48,Projection,False,0.01,1,0.31720647
48,Projection,False,1,1,0.3144328
48,Weighted cosine,False,0.01,1,0.3103762
48,Weighted cosine,False,1,1,0.30723336
48,Unweighted cosine,False,0.01,1,0.29810104
48,Unweighted cosine,False,1,1,0.30542448
48,Orthogonal,False,0.01,1,0.32617995
48,Orthogonal,False,1,1,0.3063651
49,Single task,False,1,0,0.30754057
49,Multitask,False,1,300,0.64996135
49,Projection,False,0.01,300,0.37605736
49,Projection,False,1,300,0.5520532
49,Weighted cosine,False,0.01,300,0.29687148
49,Weighted cosine,False,1,300,0.29564777
49,Unweighted cosine,False,0.01,300,0.31220835
49,Unweighted cosine,False,1,300,0.31839332
49,Orthogonal,False,0.01,300,0.37509164
49,Orthogonal,False,1,300,0.58194494
49,Multitask,False,1,100,0.45135093
49,Projection,False,0.01,100,0.28760284
49,Projection,False,1,100,0.36404732
49,Weighted cosine,False,0.01,100,0.29222503
49,Weighted cosine,False,1,100,0.29504576
49,Unweighted cosine,False,0.01,100,0.31447148
49,Unweighted cosine,False,1,100,0.31836012
49,Orthogonal,False,0.01,100,0.33882567
49,Orthogonal,False,1,100,0.36470553
49,Multitask,False,1,30,0.30708036
49,Projection,False,0.01,30,0.31298038
49,Projection,False,1,30,0.3228285
49,Weighted cosine,False,0.01,30,0.32793868
49,Weighted cosine,False,1,30,0.32802087
49,Unweighted cosine,False,0.01,30,0.30127892
49,Unweighted cosine,False,1,30,0.29415315
49,Orthogonal,False,0.01,30,0.31165838
49,Orthogonal,False,1,30,0.31597462
49,Multitask,False,1,10,0.30497578
49,Projection,False,0.01,10,0.31910548
49,Projection,False,1,10,0.3183941
49,Weighted cosine,False,0.01,10,0.29610485
49,Weighted cosine,False,1,10,0.3102631
49,Unweighted cosine,False,0.01,10,0.29649702
49,Unweighted cosine,False,1,10,0.30559412
49,Orthogonal,False,0.01,10,0.30030677
49,Orthogonal,False,1,10,0.31071958
49,Multitask,False,1,3,0.30047157
49,Projection,False,0.01,3,0.32085022
49,Projection,False,1,3,0.29825452
49,Weighted cosine,False,0.01,3,0.30024862
49,Weighted cosine,False,1,3,0.30337438
49,Unweighted cosine,False,0.01,3,0.3034437
49,Unweighted cosine,False,1,3,0.29921135
49,Orthogonal,False,0.01,3,0.295224
49,Orthogonal,False,1,3,0.29845804
49,Multitask,False,1,1,0.34804475
49,Projection,False,0.01,1,0.3024419
49,Projection,False,1,1,0.32296547
49,Weighted cosine,False,0.01,1,0.30611548
49,Weighted cosine,False,1,1,0.3428753
49,Unweighted cosine,False,0.01,1,0.30076963
49,Unweighted cosine,False,1,1,0.3042432
49,Orthogonal,False,0.01,1,0.30790636
49,Orthogonal,False,1,1,0.30879498
