lam,alpha,mode,run,accuracy
0.1,0.01,Unweighted,46,0.85390625
0.1,0.01,Weighted,46,0.8546875
0.1,1.0,Multitask,46,0.86171875
0.1,1.0,Orthogonal,46,0.8640625
0.1,1.0,Projection,46,0.86328125
0.1,1.0,Unweighted,46,0.86640625
0.1,1.0,Weighted,46,0.846875
0.3,0.01,Orthogonal,46,0.859375
0.3,0.01,Projection,46,0.865625
0.3,0.01,Unweighted,46,0.8484375
0.3,0.01,Weighted,46,0.85390625
0.3,1.0,Multitask,46,0.86796875
0.3,1.0,Orthogonal,46,0.86640625
0.3,1.0,Projection,46,0.871875
0.3,1.0,Unweighted,46,0.86328125
0.3,1.0,Weighted,46,0.86328125
1.0,0.01,Orthogonal,46,0.87265625
1.0,0.01,Projection,46,0.8671875
1.0,0.01,Unweighted,46,0.85078125
1.0,0.01,Weighted,46,0.85546875
1.0,1.0,Multitask,46,0.865625
1.0,1.0,Orthogonal,46,0.8640625
1.0,1.0,Projection,46,0.8703125
1.0,1.0,Unweighted,46,0.86484375
1.0,1.0,Weighted,46,0.86796875
10.0,0.01,Orthogonal,46,0.85234375
10.0,0.01,Projection,46,0.865625
10.0,0.01,Unweighted,46,0.859375
10.0,0.01,Weighted,46,0.85703125
10.0,1.0,Multitask,46,0.84921875
10.0,1.0,Orthogonal,46,0.8578125
10.0,1.0,Projection,46,0.85078125
10.0,1.0,Unweighted,46,0.8421875
10.0,1.0,Weighted,46,0.8703125
100.0,0.01,Orthogonal,46,0.8140625
100.0,0.01,Projection,46,0.840625
100.0,0.01,Unweighted,46,0.865625
100.0,0.01,Weighted,46,0.85859375
100.0,1.0,Multitask,46,0.83984375
100.0,1.0,Orthogonal,46,0.5703125
100.0,1.0,Projection,46,0.8453125
100.0,1.0,Unweighted,46,0.8203125
100.0,1.0,Weighted,46,0.840625
3.0,0.01,Orthogonal,46,0.86484375
3.0,0.01,Projection,46,0.86484375
3.0,0.01,Unweighted,46,0.85703125
3.0,0.01,Weighted,46,0.84921875
3.0,1.0,Multitask,46,0.86015625
3.0,1.0,Orthogonal,46,0.8453125
3.0,1.0,Projection,46,0.85703125
3.0,1.0,Unweighted,46,0.86796875
3.0,1.0,Weighted,46,0.8765625
30.0,0.01,Orthogonal,46,0.83203125
30.0,0.01,Projection,46,0.84296875
30.0,0.01,Unweighted,46,0.8625
30.0,0.01,Weighted,46,0.85
30.0,1.0,Multitask,46,0.8453125
30.0,1.0,Orthogonal,46,0.82578125
30.0,1.0,Projection,46,0.840625
30.0,1.0,Unweighted,46,0.83046875
30.0,1.0,Weighted,46,0.86484375
0.01,0.01,Orthogonal,47,0.86328125
0.01,0.01,Projection,47,0.86015625
0.01,0.01,Unweighted,47,0.86328125
0.01,0.01,Weighted,47,0.86015625
0.01,1.0,Multitask,47,0.859375
0.01,1.0,Orthogonal,47,0.86328125
0.01,1.0,Projection,47,0.859375
0.01,1.0,Unweighted,47,0.86328125
0.01,1.0,Weighted,47,0.86015625
0.03,0.01,Orthogonal,47,0.859375
0.03,0.01,Projection,47,0.85859375
0.03,0.01,Unweighted,47,0.85546875
0.03,0.01,Weighted,47,0.8609375
0.03,1.0,Multitask,47,0.85703125
0.03,1.0,Orthogonal,47,0.8578125
0.03,1.0,Projection,47,0.85625
0.03,1.0,Unweighted,47,0.85546875
0.03,1.0,Weighted,47,0.86015625
0.0,1.0,Single task,47,0.8625
0.1,0.01,Orthogonal,47,0.86640625
0.1,0.01,Projection,47,0.86640625
0.1,0.01,Unweighted,47,0.86171875
0.1,0.01,Weighted,47,0.85390625
0.1,1.0,Multitask,47,0.8671875
0.1,1.0,Orthogonal,47,0.87578125
0.1,1.0,Projection,47,0.86484375
0.1,1.0,Unweighted,47,0.8703125
0.1,1.0,Weighted,47,0.8546875
0.3,0.01,Orthogonal,47,0.87421875
0.3,0.01,Projection,47,0.871875
0.3,0.01,Unweighted,47,0.85859375
0.3,0.01,Weighted,47,0.86328125
0.3,1.0,Multitask,47,0.8703125
0.3,1.0,Orthogonal,47,0.86640625
0.3,1.0,Projection,47,0.86640625
0.3,1.0,Unweighted,47,0.86796875
0.3,1.0,Weighted,47,0.86640625
1.0,0.01,Orthogonal,47,0.871875
1.0,0.01,Projection,47,0.87265625
1.0,0.01,Unweighted,47,0.85703125
1.0,0.01,Weighted,47,0.85859375
1.0,1.0,Multitask,47,0.86796875
1.0,1.0,Orthogonal,47,0.8546875
1.0,1.0,Projection,47,0.8703125
1.0,1.0,Unweighted,47,0.8640625
1.0,1.0,Weighted,47,0.86640625
10.0,0.01,Orthogonal,47,0.859375
10.0,0.01,Projection,47,0.87265625
10.0,0.01,Unweighted,47,0.85625
10.0,0.01,Weighted,47,0.8578125
10.0,1.0,Multitask,47,0.85859375
10.0,1.0,Orthogonal,47,0.865625
10.0,1.0,Projection,47,0.86484375
10.0,1.0,Unweighted,47,0.84375
10.0,1.0,Weighted,47,0.86796875
100.0,0.01,Orthogonal,47,0.840625
100.0,0.01,Projection,47,0.85
100.0,0.01,Unweighted,47,0.8640625
100.0,0.01,Weighted,47,0.86640625
100.0,1.0,Multitask,47,0.83359375
100.0,1.0,Orthogonal,47,0.5796875
100.0,1.0,Projection,47,0.85
100.0,1.0,Unweighted,47,0.83984375
100.0,1.0,Weighted,47,0.85703125
3.0,0.01,Orthogonal,47,0.86015625
3.0,0.01,Projection,47,0.86796875
3.0,0.01,Unweighted,47,0.8578125
3.0,0.01,Weighted,47,0.85390625
3.0,1.0,Multitask,47,0.86328125
3.0,1.0,Orthogonal,47,0.85625
3.0,1.0,Projection,47,0.8703125
3.0,1.0,Unweighted,47,0.8640625
3.0,1.0,Weighted,47,0.87578125
30.0,0.01,Orthogonal,47,0.8484375
30.0,0.01,Projection,47,0.86015625
30.0,0.01,Unweighted,47,0.86953125
30.0,0.01,Weighted,47,0.85859375
30.0,1.0,Multitask,47,0.84296875
30.0,1.0,Orthogonal,47,0.82421875
30.0,1.0,Projection,47,0.84140625
30.0,1.0,Unweighted,47,0.8359375
30.0,1.0,Weighted,47,0.85703125
0.01,0.01,Orthogonal,48,0.853125
0.01,0.01,Projection,48,0.853125
0.01,0.01,Unweighted,48,0.85234375
0.01,0.01,Weighted,48,0.85
0.01,1.0,Multitask,48,0.853125
0.01,1.0,Orthogonal,48,0.853125
0.01,1.0,Projection,48,0.853125
0.01,1.0,Unweighted,48,0.85390625
0.01,1.0,Weighted,48,0.85
0.03,0.01,Orthogonal,48,0.85859375
0.03,0.01,Projection,48,0.859375
0.03,0.01,Unweighted,48,0.85
0.03,0.01,Weighted,48,0.8515625
0.03,1.0,Multitask,48,0.85546875
0.03,1.0,Orthogonal,48,0.8578125
0.03,1.0,Projection,48,0.85625
0.03,1.0,Unweighted,48,0.85703125
0.03,1.0,Weighted,48,0.853125
0.0,1.0,Single task,48,0.85
0.1,0.01,Orthogonal,48,0.8640625
0.1,0.01,Projection,48,0.86875
0.1,0.01,Unweighted,48,0.8609375
0.1,0.01,Weighted,48,0.85234375
0.1,1.0,Multitask,48,0.86171875
0.1,1.0,Orthogonal,48,0.86328125
0.1,1.0,Projection,48,0.8625
0.1,1.0,Unweighted,48,0.8640625
0.1,1.0,Weighted,48,0.85546875
0.3,0.01,Orthogonal,48,0.8734375
0.3,0.01,Projection,48,0.87109375
0.3,0.01,Unweighted,48,0.8671875
0.3,0.01,Weighted,48,0.86328125
0.3,1.0,Multitask,48,0.86796875
0.3,1.0,Orthogonal,48,0.875
0.3,1.0,Projection,48,0.86953125
0.3,1.0,Unweighted,48,0.8703125
0.3,1.0,Weighted,48,0.86484375
1.0,0.01,Orthogonal,48,0.871875
1.0,0.01,Projection,48,0.88046875
1.0,0.01,Unweighted,48,0.859375
1.0,0.01,Weighted,48,0.86796875
1.0,1.0,Multitask,48,0.86953125
1.0,1.0,Orthogonal,48,0.8625
1.0,1.0,Projection,48,0.86953125
1.0,1.0,Unweighted,48,0.87734375
1.0,1.0,Weighted,48,0.87109375
10.0,0.01,Orthogonal,48,0.85703125
10.0,0.01,Projection,48,0.87265625
10.0,0.01,Unweighted,48,0.85859375
10.0,0.01,Weighted,48,0.86640625
10.0,1.0,Multitask,48,0.8578125
10.0,1.0,Orthogonal,48,0.86484375
10.0,1.0,Projection,48,0.8484375
10.0,1.0,Unweighted,48,0.84921875
10.0,1.0,Weighted,48,0.8671875
100.0,0.01,Orthogonal,48,0.83203125
100.0,0.01,Projection,48,0.85234375
100.0,0.01,Unweighted,48,0.86328125
100.0,0.01,Weighted,48,0.86875
100.0,1.0,Multitask,48,0.8421875
100.0,1.0,Orthogonal,48,0.56015625
100.0,1.0,Projection,48,0.8375
100.0,1.0,Unweighted,48,0.85078125
100.0,1.0,Weighted,48,0.84140625
3.0,0.01,Orthogonal,48,0.87265625
3.0,0.01,Projection,48,0.86640625
3.0,0.01,Unweighted,48,0.87265625
3.0,0.01,Weighted,48,0.86015625
3.0,1.0,Multitask,48,0.8609375
3.0,1.0,Orthogonal,48,0.85546875
3.0,1.0,Projection,48,0.8625
3.0,1.0,Unweighted,48,0.86171875
3.0,1.0,Weighted,48,0.88046875
30.0,0.01,Orthogonal,48,0.83671875
30.0,0.01,Projection,48,0.8625
30.0,0.01,Unweighted,48,0.86953125
30.0,0.01,Weighted,48,0.86171875
30.0,1.0,Multitask,48,0.846875
30.0,1.0,Orthogonal,48,0.809375
30.0,1.0,Projection,48,0.85
30.0,1.0,Unweighted,48,0.84453125
30.0,1.0,Weighted,48,0.85546875
0.01,0.01,Orthogonal,49,0.85859375
0.01,0.01,Projection,49,0.859375
0.01,0.01,Unweighted,49,0.859375
0.01,0.01,Weighted,49,0.86015625
0.01,1.0,Multitask,49,0.85859375
0.01,1.0,Orthogonal,49,0.85859375
0.01,1.0,Projection,49,0.85859375
0.01,1.0,Unweighted,49,0.85859375
0.01,1.0,Weighted,49,0.86015625
0.03,0.01,Orthogonal,49,0.86015625
0.03,0.01,Projection,49,0.86015625
0.03,0.01,Unweighted,49,0.85859375
0.03,0.01,Weighted,49,0.86015625
0.03,1.0,Multitask,49,0.85703125
0.03,1.0,Orthogonal,49,0.85859375
0.03,1.0,Projection,49,0.8578125
0.03,1.0,Unweighted,49,0.8578125
0.03,1.0,Weighted,49,0.86015625
0.0,1.0,Single task,49,0.859375
0.1,0.01,Orthogonal,49,0.853125
0.1,0.01,Projection,49,0.85390625
0.1,0.01,Unweighted,49,0.853125
0.1,0.01,Weighted,49,0.8578125
0.1,1.0,Multitask,49,0.85625
0.1,1.0,Orthogonal,49,0.85625
0.1,1.0,Projection,49,0.85546875
0.1,1.0,Unweighted,49,0.85703125
0.1,1.0,Weighted,49,0.8578125
0.3,0.01,Orthogonal,49,0.8671875
0.3,0.01,Projection,49,0.865625
0.3,0.01,Unweighted,49,0.85703125
0.3,0.01,Weighted,49,0.85859375
0.3,1.0,Multitask,49,0.86875
0.3,1.0,Orthogonal,49,0.86015625
0.3,1.0,Projection,49,0.86484375
0.3,1.0,Unweighted,49,0.8640625
0.3,1.0,Weighted,49,0.85703125
1.0,0.01,Orthogonal,49,0.86640625
1.0,0.01,Projection,49,0.871875
1.0,0.01,Unweighted,49,0.8546875
1.0,0.01,Weighted,49,0.8546875
1.0,1.0,Multitask,49,0.865625
1.0,1.0,Orthogonal,49,0.86953125
1.0,1.0,Projection,49,0.86171875
1.0,1.0,Unweighted,49,0.86953125
1.0,1.0,Weighted,49,0.86484375
10.0,0.01,Orthogonal,49,0.8546875
10.0,0.01,Projection,49,0.8640625
10.0,0.01,Unweighted,49,0.8671875
10.0,0.01,Weighted,49,0.85859375
10.0,1.0,Multitask,49,0.84296875
10.0,1.0,Orthogonal,49,0.86484375
10.0,1.0,Projection,49,0.85
10.0,1.0,Unweighted,49,0.853125
10.0,1.0,Weighted,49,0.86640625
100.0,0.01,Orthogonal,49,0.83125
100.0,0.01,Projection,49,0.85625
100.0,0.01,Unweighted,49,0.85859375
100.0,0.01,Weighted,49,0.86328125
100.0,1.0,Multitask,49,0.825
100.0,1.0,Orthogonal,49,0.56328125
100.0,1.0,Projection,49,0.8265625
100.0,1.0,Unweighted,49,0.83125
100.0,1.0,Weighted,49,0.84453125
3.0,0.01,Orthogonal,49,0.86796875
3.0,0.01,Projection,49,0.86875
3.0,0.01,Unweighted,49,0.8515625
3.0,0.01,Weighted,49,0.8625
3.0,1.0,Multitask,49,0.8625
3.0,1.0,Orthogonal,49,0.85859375
3.0,1.0,Projection,49,0.8703125
3.0,1.0,Unweighted,49,0.8703125
3.0,1.0,Weighted,49,0.86953125
30.0,0.01,Orthogonal,49,0.82734375
30.0,0.01,Projection,49,0.85546875
30.0,0.01,Unweighted,49,0.8578125
30.0,0.01,Weighted,49,0.86015625
30.0,1.0,Multitask,49,0.84296875
30.0,1.0,Orthogonal,49,0.76484375
30.0,1.0,Projection,49,0.8359375
30.0,1.0,Unweighted,49,0.83359375
30.0,1.0,Weighted,49,0.853125
0.01,0.01,Orthogonal,4,0.85703125
0.01,0.01,Projection,4,0.8578125
0.01,0.01,Unweighted,4,0.85546875
0.01,0.01,Weighted,4,0.85703125
0.01,1.0,Multitask,4,0.85859375
0.01,1.0,Orthogonal,4,0.85859375
0.01,1.0,Projection,4,0.85859375
0.01,1.0,Unweighted,4,0.85390625
0.01,1.0,Weighted,4,0.85546875
0.03,0.01,Orthogonal,4,0.85859375
0.03,0.01,Projection,4,0.85859375
0.03,0.01,Unweighted,4,0.86015625
0.03,0.01,Weighted,4,0.85625
0.03,1.0,Multitask,4,0.86015625
0.03,1.0,Orthogonal,4,0.8609375
0.03,1.0,Projection,4,0.86015625
0.03,1.0,Unweighted,4,0.859375
0.03,1.0,Weighted,4,0.85546875
0.0,1.0,Single task,4,0.8578125
0.1,0.01,Orthogonal,4,0.86328125
0.1,0.01,Projection,4,0.8625
0.1,0.01,Unweighted,4,0.85703125
0.1,0.01,Weighted,4,0.8609375
0.1,1.0,Multitask,4,0.86796875
0.1,1.0,Orthogonal,4,0.86484375
0.1,1.0,Projection,4,0.86953125
0.1,1.0,Unweighted,4,0.86328125
0.1,1.0,Weighted,4,0.85859375
0.3,0.01,Orthogonal,4,0.86015625
0.3,0.01,Projection,4,0.86015625
0.3,0.01,Unweighted,4,0.85703125
0.3,0.01,Weighted,4,0.8609375
0.3,1.0,Multitask,4,0.8609375
0.3,1.0,Orthogonal,4,0.8546875
0.3,1.0,Projection,4,0.86171875
0.3,1.0,Unweighted,4,0.86015625
0.3,1.0,Weighted,4,0.85546875
1.0,0.01,Orthogonal,4,0.878125
1.0,0.01,Projection,4,0.875
1.0,0.01,Unweighted,4,0.85234375
1.0,0.01,Weighted,4,0.85625
1.0,1.0,Multitask,4,0.8609375
1.0,1.0,Orthogonal,4,0.86484375
1.0,1.0,Projection,4,0.86015625
1.0,1.0,Unweighted,4,0.86328125
1.0,1.0,Weighted,4,0.86015625
10.0,0.01,Orthogonal,4,0.86015625
10.0,0.01,Projection,4,0.8625
10.0,0.01,Unweighted,4,0.86171875
10.0,0.01,Weighted,4,0.859375
10.0,1.0,Multitask,4,0.85703125
10.0,1.0,Orthogonal,4,0.8625
10.0,1.0,Projection,4,0.840625
10.0,1.0,Unweighted,4,0.853125
10.0,1.0,Weighted,4,0.8734375
100.0,0.01,Orthogonal,4,0.828125
100.0,0.01,Projection,4,0.8515625
100.0,0.01,Unweighted,4,0.86015625
100.0,0.01,Weighted,4,0.86484375
100.0,1.0,Multitask,4,0.83828125
100.0,1.0,Orthogonal,4,0.571875
100.0,1.0,Projection,4,0.840625
100.0,1.0,Unweighted,4,0.8296875
100.0,1.0,Weighted,4,0.8390625
3.0,0.01,Orthogonal,4,0.86640625
3.0,0.01,Projection,4,0.8609375
3.0,0.01,Unweighted,4,0.86015625
3.0,0.01,Weighted,4,0.86640625
3.0,1.0,Multitask,4,0.8640625
3.0,1.0,Orthogonal,4,0.8578125
3.0,1.0,Projection,4,0.8625
3.0,1.0,Unweighted,4,0.853125
3.0,1.0,Weighted,4,0.87421875
30.0,0.01,Orthogonal,4,0.83046875
30.0,0.01,Projection,4,0.8515625
30.0,0.01,Unweighted,4,0.8609375
30.0,0.01,Weighted,4,0.859375
30.0,1.0,Multitask,4,0.84140625
30.0,1.0,Orthogonal,4,0.81484375
30.0,1.0,Projection,4,0.8328125
30.0,1.0,Unweighted,4,0.82734375
30.0,1.0,Weighted,4,0.853125
0.01,0.01,Orthogonal,5,0.86015625
0.01,0.01,Projection,5,0.8609375
0.01,0.01,Unweighted,5,0.85859375
0.01,0.01,Weighted,5,0.86328125
0.01,1.0,Multitask,5,0.859375
0.01,1.0,Orthogonal,5,0.859375
0.01,1.0,Projection,5,0.859375
0.01,1.0,Unweighted,5,0.8578125
0.01,1.0,Weighted,5,0.86328125
0.03,0.01,Orthogonal,5,0.86328125
0.03,0.01,Projection,5,0.86015625
0.03,0.01,Unweighted,5,0.859375
0.03,0.01,Weighted,5,0.8609375
0.03,1.0,Multitask,5,0.8640625
0.03,1.0,Orthogonal,5,0.8625
0.03,1.0,Projection,5,0.86484375
0.03,1.0,Unweighted,5,0.865625
0.03,1.0,Weighted,5,0.8578125
0.0,1.0,Single task,5,0.86015625
0.1,0.01,Orthogonal,5,0.8640625
0.1,0.01,Projection,5,0.86640625
0.1,0.01,Unweighted,5,0.85546875
0.1,0.01,Weighted,5,0.8609375
0.1,1.0,Multitask,5,0.8703125
0.1,1.0,Orthogonal,5,0.86875
0.1,1.0,Projection,5,0.87109375
0.1,1.0,Unweighted,5,0.86640625
0.1,1.0,Weighted,5,0.8640625
0.3,0.01,Orthogonal,5,0.8734375
0.3,0.01,Projection,5,0.86953125
0.3,0.01,Unweighted,5,0.8671875
0.3,0.01,Weighted,5,0.85078125
0.3,1.0,Multitask,5,0.871875
0.3,1.0,Orthogonal,5,0.875
0.3,1.0,Projection,5,0.871875
0.3,1.0,Unweighted,5,0.8703125
0.3,1.0,Weighted,5,0.8578125
1.0,0.01,Orthogonal,5,0.871875
1.0,0.01,Projection,5,0.87890625
1.0,0.01,Unweighted,5,0.86171875
1.0,0.01,Weighted,5,0.85859375
1.0,1.0,Multitask,5,0.86484375
1.0,1.0,Orthogonal,5,0.86796875
1.0,1.0,Projection,5,0.86953125
1.0,1.0,Unweighted,5,0.87265625
1.0,1.0,Weighted,5,0.8703125
10.0,0.01,Orthogonal,5,0.8640625
10.0,0.01,Projection,5,0.8625
10.0,0.01,Unweighted,5,0.86953125
10.0,0.01,Weighted,5,0.85546875
10.0,1.0,Multitask,5,0.85625
10.0,1.0,Orthogonal,5,0.8546875
10.0,1.0,Projection,5,0.85703125
10.0,1.0,Unweighted,5,0.86328125
10.0,1.0,Weighted,5,0.86171875
100.0,0.01,Orthogonal,5,0.83828125
100.0,0.01,Projection,5,0.853125
100.0,0.01,Unweighted,5,0.86875
100.0,0.01,Weighted,5,0.87421875
100.0,1.0,Multitask,5,0.84609375
100.0,1.0,Orthogonal,5,0.52890625
100.0,1.0,Projection,5,0.8390625
100.0,1.0,Unweighted,5,0.834375
100.0,1.0,Weighted,5,0.85234375
3.0,0.01,Orthogonal,5,0.87109375
3.0,0.01,Projection,5,0.8625
3.0,0.01,Unweighted,5,0.85625
3.0,0.01,Weighted,5,0.86015625
3.0,1.0,Multitask,5,0.86875
3.0,1.0,Orthogonal,5,0.85859375
3.0,1.0,Projection,5,0.86484375
3.0,1.0,Unweighted,5,0.865625
3.0,1.0,Weighted,5,0.878125
30.0,0.01,Orthogonal,5,0.834375
30.0,0.01,Projection,5,0.85859375
30.0,0.01,Unweighted,5,0.8609375
30.0,0.01,Weighted,5,0.8609375
30.0,1.0,Multitask,5,0.8390625
30.0,1.0,Orthogonal,5,0.83125
30.0,1.0,Projection,5,0.84609375
30.0,1.0,Unweighted,5,0.8390625
30.0,1.0,Weighted,5,0.87265625
0.01,0.01,Orthogonal,6,0.8625
0.01,0.01,Projection,6,0.8625
0.01,0.01,Unweighted,6,0.86171875
0.01,0.01,Weighted,6,0.86328125
0.01,1.0,Multitask,6,0.8625
0.01,1.0,Orthogonal,6,0.86328125
0.01,1.0,Projection,6,0.8625
0.01,1.0,Unweighted,6,0.86171875
0.01,1.0,Weighted,6,0.8625
0.03,0.01,Orthogonal,6,0.86484375
0.03,0.01,Projection,6,0.8640625
0.03,0.01,Unweighted,6,0.85859375
0.03,0.01,Weighted,6,0.86015625
0.03,1.0,Multitask,6,0.86328125
0.03,1.0,Orthogonal,6,0.8625
0.03,1.0,Projection,6,0.8625
0.03,1.0,Unweighted,6,0.8625
0.03,1.0,Weighted,6,0.8609375
0.0,1.0,Single task,6,0.8625
0.1,0.01,Orthogonal,6,0.86484375
0.1,0.01,Projection,6,0.8671875
0.1,0.01,Unweighted,6,0.8640625
0.1,0.01,Weighted,6,0.86015625
0.1,1.0,Multitask,6,0.8671875
0.1,1.0,Orthogonal,6,0.86875
0.1,1.0,Projection,6,0.8671875
0.1,1.0,Unweighted,6,0.865625
0.1,1.0,Weighted,6,0.86171875
0.3,0.01,Orthogonal,6,0.87109375
0.3,0.01,Projection,6,0.87109375
0.3,0.01,Unweighted,6,0.8609375
0.3,0.01,Weighted,6,0.8625
0.3,1.0,Multitask,6,0.88125
0.3,1.0,Orthogonal,6,0.8828125
0.3,1.0,Projection,6,0.88359375
0.3,1.0,Unweighted,6,0.87421875
0.3,1.0,Weighted,6,0.865625
1.0,0.01,Orthogonal,6,0.865625
1.0,0.01,Projection,6,0.865625
1.0,0.01,Unweighted,6,0.85625
1.0,0.01,Weighted,6,0.86015625
1.0,1.0,Multitask,6,0.86328125
1.0,1.0,Orthogonal,6,0.86796875
1.0,1.0,Projection,6,0.86484375
1.0,1.0,Unweighted,6,0.8625
1.0,1.0,Weighted,6,0.8703125
10.0,0.01,Orthogonal,6,0.86796875
10.0,0.01,Projection,6,0.85625
10.0,0.01,Unweighted,6,0.85703125
10.0,0.01,Weighted,6,0.853125
10.0,1.0,Multitask,6,0.83359375
10.0,1.0,Orthogonal,6,0.85
10.0,1.0,Projection,6,0.828125
10.0,1.0,Unweighted,6,0.8453125
10.0,1.0,Weighted,6,0.86640625
100.0,0.01,Orthogonal,6,0.8328125
100.0,0.01,Projection,6,0.8328125
100.0,0.01,Unweighted,6,0.86171875
100.0,0.01,Weighted,6,0.8546875
100.0,1.0,Multitask,6,0.83671875
100.0,1.0,Orthogonal,6,0.55078125
100.0,1.0,Projection,6,0.828125
100.0,1.0,Unweighted,6,0.81484375
100.0,1.0,Weighted,6,0.846875
3.0,0.01,Orthogonal,6,0.86796875
3.0,0.01,Projection,6,0.86484375
3.0,0.01,Unweighted,6,0.853125
3.0,0.01,Weighted,6,0.85703125
3.0,1.0,Multitask,6,0.86328125
3.0,1.0,Orthogonal,6,0.85390625
3.0,1.0,Projection,6,0.8625
3.0,1.0,Unweighted,6,0.8609375
3.0,1.0,Weighted,6,0.86796875
30.0,0.01,Orthogonal,6,0.84765625
30.0,0.01,Projection,6,0.8421875
30.0,0.01,Unweighted,6,0.85625
30.0,0.01,Weighted,6,0.846875
30.0,1.0,Multitask,6,0.83203125
30.0,1.0,Orthogonal,6,0.8328125
30.0,1.0,Projection,6,0.840625
30.0,1.0,Unweighted,6,0.8421875
30.0,1.0,Weighted,6,0.85703125
0.01,0.01,Orthogonal,7,0.86640625
0.01,0.01,Projection,7,0.865625
0.01,0.01,Unweighted,7,0.865625
0.01,0.01,Weighted,7,0.86484375
0.01,1.0,Multitask,7,0.86640625
0.01,1.0,Orthogonal,7,0.86640625
0.01,1.0,Projection,7,0.86640625
0.01,1.0,Unweighted,7,0.865625
0.01,1.0,Weighted,7,0.86484375
0.03,0.01,Orthogonal,7,0.86484375
0.03,0.01,Projection,7,0.865625
0.03,0.01,Unweighted,7,0.8671875
0.03,0.01,Weighted,7,0.86484375
0.03,1.0,Multitask,7,0.8640625
0.03,1.0,Orthogonal,7,0.86484375
0.03,1.0,Projection,7,0.8640625
0.03,1.0,Unweighted,7,0.8640625
0.03,1.0,Weighted,7,0.8640625
0.0,1.0,Single task,7,0.865625
0.1,0.01,Orthogonal,7,0.86875
0.1,0.01,Projection,7,0.8671875
0.1,0.01,Unweighted,7,0.86015625
0.1,0.01,Weighted,7,0.86640625
0.1,1.0,Multitask,7,0.87109375
0.1,1.0,Orthogonal,7,0.8671875
0.1,1.0,Projection,7,0.87109375
0.1,1.0,Unweighted,7,0.8671875
0.1,1.0,Weighted,7,0.8640625
0.3,0.01,Orthogonal,7,0.8703125
0.3,0.01,Projection,7,0.8703125
0.3,0.01,Unweighted,7,0.865625
0.3,0.01,Weighted,7,0.8640625
0.3,1.0,Multitask,7,0.86640625
0.3,1.0,Orthogonal,7,0.86953125
0.3,1.0,Projection,7,0.86875
0.3,1.0,Unweighted,7,0.87109375
0.3,1.0,Weighted,7,0.8640625
1.0,0.01,Orthogonal,7,0.8765625
1.0,0.01,Projection,7,0.87109375
1.0,0.01,Unweighted,7,0.86171875
1.0,0.01,Weighted,7,0.86328125
1.0,1.0,Multitask,7,0.8671875
1.0,1.0,Orthogonal,7,0.86796875
1.0,1.0,Projection,7,0.865625
1.0,1.0,Unweighted,7,0.8703125
1.0,1.0,Weighted,7,0.87421875
10.0,0.01,Orthogonal,7,0.86171875
10.0,0.01,Projection,7,0.86171875
10.0,0.01,Unweighted,7,0.87109375
10.0,0.01,Weighted,7,0.8609375
10.0,1.0,Multitask,7,0.84140625
10.0,1.0,Orthogonal,7,0.86328125
10.0,1.0,Projection,7,0.8421875
10.0,1.0,Unweighted,7,0.85625
10.0,1.0,Weighted,7,0.8671875
100.0,0.01,Orthogonal,7,0.82890625
100.0,0.01,Projection,7,0.85078125
100.0,0.01,Unweighted,7,0.8734375
100.0,0.01,Weighted,7,0.8671875
100.0,1.0,Multitask,7,0.83125
100.0,1.0,Orthogonal,7,0.60390625
100.0,1.0,Projection,7,0.83046875
100.0,1.0,Unweighted,7,0.82578125
100.0,1.0,Weighted,7,0.8421875
3.0,0.01,Orthogonal,7,0.87890625
3.0,0.01,Projection,7,0.8640625
3.0,0.01,Unweighted,7,0.8640625
3.0,0.01,Weighted,7,0.86171875
3.0,1.0,Multitask,7,0.86953125
3.0,1.0,Orthogonal,7,0.85390625
3.0,1.0,Projection,7,0.871875
3.0,1.0,Unweighted,7,0.8609375
3.0,1.0,Weighted,7,0.86875
30.0,0.01,Orthogonal,7,0.8578125
30.0,0.01,Projection,7,0.859375
30.0,0.01,Unweighted,7,0.86953125
30.0,0.01,Weighted,7,0.86796875
30.0,1.0,Multitask,7,0.840625
30.0,1.0,Orthogonal,7,0.825
30.0,1.0,Projection,7,0.83671875
30.0,1.0,Unweighted,7,0.8375
30.0,1.0,Weighted,7,0.85859375
0.01,0.01,Orthogonal,8,0.859375
0.01,0.01,Projection,8,0.86171875
0.01,0.01,Unweighted,8,0.8578125
0.01,0.01,Weighted,8,0.8578125
0.01,1.0,Multitask,8,0.86171875
0.01,1.0,Orthogonal,8,0.859375
0.01,1.0,Projection,8,0.86171875
0.01,1.0,Unweighted,8,0.859375
0.01,1.0,Weighted,8,0.85859375
0.03,0.01,Orthogonal,8,0.859375
0.03,0.01,Projection,8,0.86328125
0.03,0.01,Unweighted,8,0.8609375
0.03,0.01,Weighted,8,0.85625
0.03,1.0,Multitask,8,0.8640625
0.03,1.0,Orthogonal,8,0.86171875
0.03,1.0,Projection,8,0.8640625
0.03,1.0,Unweighted,8,0.8609375
0.03,1.0,Weighted,8,0.85625
0.0,1.0,Single task,8,0.859375
0.1,0.01,Orthogonal,8,0.8625
0.1,0.01,Projection,8,0.8640625
0.1,0.01,Unweighted,8,0.86015625
0.1,0.01,Weighted,8,0.86171875
0.1,1.0,Multitask,8,0.8671875
0.1,1.0,Orthogonal,8,0.86484375
0.1,1.0,Projection,8,0.86640625
